poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,01:27:00,241,-1,01:27:00
2,Cervantes,-1,262,-1,322,-1,07:36:00,169,-1,15:28:00
3,El Palo,-1,56,-1,78,-1,07:56:00,13,-1,15:28:00
4,Av. de Andalucía,-1,423,-1,506,-1,06:35:00,286,-1,12:48:00
5,Camas,-1,120,-1,237,-1,07:11:00,0,-1,12:48:00
6,Cruz De Humilladero,100,78,-1,92,-1,21:12:00,62,-1,12:27:00
8,Alcazaba,-1,122,-1,261,-1,07:36:00,0,-1,14:46:00
9,San Juan De La Cruz,410,381,-1,392,-1,07:56:00,362,-1,15:38:00
10,Pz. de la Marina,324,99,-1,249,-1,07:26:00,0,-1,19:55:00
12,Tejón y Rodriguez,-1,66,-1,99,-1,08:49:00,30,-1,13:55:00
138,El Carmen,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
139,Mármoles,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
140,El Limonar,161,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
142,Bailén,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
