id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,193,266,117,07:37:00,21:40:00
AN,396,506,271,06:17:00,14:23:00
CA,120,281,0,04:45:00,11:27:00
CE,233,303,101,08:56:00,14:56:00
CY,356,382,311,01:49:00,19:13:00
MA,91,225,0,08:21:00,11:38:00
PA,59,78,5,06:55:00,15:26:00
PB,135,182,0,03:19:00,14:44:00
SJ,376,390,355,23:36:00,14:56:00
TE,40,82,0,09:13:00,14:56:00
