dato,id,libres
OCUPACION,AL,168
OCUPACION,MA,170
OCUPACION,CA,245
OCUPACION,PA,74
OCUPACION,AN,481
OCUPACION,TE,34
OCUPACION,CE,290
OCUPACION,CY,380
OCUPACION,SJ,386
OCUPACION,PB,175
