dato,id,libres
OCUPACION,AL,5
OCUPACION,MA,0
OCUPACION,CA,31
OCUPACION,PA,49
OCUPACION,AN,183
OCUPACION,TE,49
OCUPACION,CE,37
OCUPACION,CY,116
OCUPACION,SJ,222
OCUPACION,PB,173
