dato,id,libres
OCUPACION,AL,152
OCUPACION,MA,152
OCUPACION,CA,248
OCUPACION,PA,68
OCUPACION,AN,452
OCUPACION,TE,80
OCUPACION,CE,253
OCUPACION,CY,363
OCUPACION,SJ,393
OCUPACION,PB,193
