dato,id,libres
OCUPACION,AL,129
OCUPACION,MA,103
OCUPACION,CA,179
OCUPACION,PA,88
OCUPACION,AN,461
OCUPACION,TE,63
OCUPACION,CE,298
OCUPACION,CY,360
OCUPACION,SJ,384
OCUPACION,PB,174
