dato,id,libres
OCUPACION,AL,88
OCUPACION,MA,110
OCUPACION,CA,172
OCUPACION,PA,78
OCUPACION,AN,455
OCUPACION,TE,41
OCUPACION,CE,275
OCUPACION,CY,372
OCUPACION,SJ,381
OCUPACION,PB,160
