id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,119,278,6,06:14:00,21:13:00
AN,392,507,138,05:19:00,12:55:00
CA,136,286,0,03:19:00,14:26:00
CE,254,314,117,02:15:00,14:56:00
CY,337,374,249,23:57:00,12:00:00
MA,97,238,0,06:38:00,12:15:00
PA,59,89,11,00:28:00,16:14:00
PB,145,206,0,02:56:00,14:36:00
SJ,376,391,349,04:46:00,14:26:00
TE,75,125,23,04:56:00,21:57:00
