poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,09:46:00,241,-1,09:46:00
2,Cervantes,-1,196,-1,324,-1,06:17:00,7,-1,12:30:00
3,El Palo,-1,60,-1,83,-1,08:46:00,31,-1,12:30:00
4,Av. de Andalucía,-1,359,-1,498,-1,06:17:00,116,-1,12:55:00
5,Camas,-1,143,-1,280,-1,05:14:00,0,-1,13:35:00
6,Cruz De Humilladero,100,74,-1,96,-1,23:46:00,45,-1,12:55:00
8,Alcazaba,-1,155,-1,285,-1,06:39:00,13,-1,13:10:00
9,San Juan De La Cruz,410,326,-1,395,-1,06:59:00,162,-1,12:15:00
10,Pz. de la Marina,324,104,-1,238,-1,06:17:00,0,-1,11:46:00
12,Tejón y Rodriguez,-1,59,-1,107,-1,07:28:00,17,-1,13:25:00
138,El Carmen,-1,-1,-1,-1,-1,09:46:00,-1,-1,09:46:00
139,Mármoles,-1,-1,-1,-1,-1,09:46:00,-1,-1,09:46:00
140,El Limonar,161,-1,-1,-1,-1,09:46:00,-1,-1,09:46:00
142,Bailén,-1,-1,-1,-1,-1,09:46:00,-1,-1,09:46:00
