id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,135,258,1,04:44:00,19:57:00
AN,341,496,119,04:44:00,12:55:00
CA,166,291,1,04:57:00,11:19:00
CE,209,326,56,04:44:00,12:55:00
CY,282,399,52,06:48:00,10:55:00
MA,126,279,0,05:45:00,17:32:00
PA,68,86,24,23:37:00,12:29:00
PB,171,200,136,22:45:00,11:41:00
SJ,311,395,146,04:44:00,11:55:00
TE,106,137,67,04:57:00,12:15:00
