poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,20:14:00,241,-1,20:14:00
2,Cervantes,-1,258,-1,305,-1,09:59:00,153,-1,15:11:00
3,El Palo,-1,78,-1,86,-1,06:38:00,59,-1,12:25:00
4,Av. de Andalucía,-1,415,-1,501,-1,23:48:00,241,-1,19:29:00
5,Camas,-1,145,-1,276,-1,23:48:00,0,-1,18:56:00
6,Cruz De Humilladero,100,87,-1,96,-1,06:38:00,69,-1,20:14:00
8,Alcazaba,-1,146,-1,253,-1,06:38:00,0,-1,18:46:00
9,San Juan De La Cruz,410,376,-1,385,-1,11:30:00,345,-1,00:16:00
10,Pz. de la Marina,324,131,-1,216,-1,23:48:00,0,-1,18:10:00
12,Tejón y Rodriguez,-1,64,-1,101,-1,23:28:00,25,-1,00:47:00
