id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,147,281,40,06:38:00,20:36:00
AN,356,510,152,03:23:00,12:36:00
CA,128,288,0,06:38:00,11:49:00
CE,220,325,58,05:35:00,11:38:00
CY,262,373,27,05:45:00,12:14:00
MA,98,274,0,05:22:00,11:59:00
PA,62,89,26,23:38:00,13:26:00
PB,167,207,132,07:23:00,15:36:00
SJ,326,395,194,06:58:00,10:56:00
TE,80,119,49,06:38:00,12:14:00
