dato,id,libres
OCUPACION,AL,82
OCUPACION,MA,3
OCUPACION,CA,33
OCUPACION,PA,42
OCUPACION,AN,162
OCUPACION,TE,59
OCUPACION,CE,65
OCUPACION,CY,55
OCUPACION,SJ,217
OCUPACION,PB,154
