dato,id,libres
OCUPACION,AL,251
OCUPACION,MA,230
OCUPACION,CA,247
OCUPACION,PA,87
OCUPACION,AN,509
OCUPACION,TE,90
OCUPACION,CE,307
OCUPACION,CY,386
OCUPACION,SJ,397
OCUPACION,PB,197
