dato,id,libres
OCUPACION,AL,20
OCUPACION,MA,0
OCUPACION,CA,1
OCUPACION,PA,34
OCUPACION,AN,166
OCUPACION,TE,5
OCUPACION,CE,14
OCUPACION,CY,112
OCUPACION,SJ,185
OCUPACION,PB,132
