id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,76,223,0,06:56:00,19:36:00
AN,357,497,158,06:13:00,13:49:00
CA,135,256,1,06:13:00,12:01:00
CE,280,346,201,08:56:00,15:00:00
CY,337,392,254,06:13:00,19:36:00
MA,64,209,0,07:51:00,13:49:00
PA,61,81,27,00:55:00,12:01:00
PB,149,197,35,20:34:00,15:00:00
SJ,378,395,353,23:56:00,15:42:00
TE,74,113,35,09:37:00,21:51:00
