id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,75,187,0,07:58:00,12:26:00
AN,373,497,193,05:29:00,13:47:00
CA,127,273,1,05:29:00,15:48:00
CE,249,326,113,07:21:00,15:48:00
CY,363,388,324,05:29:00,13:26:00
MA,102,240,0,06:58:00,15:01:00
PA,63,80,11,01:47:00,13:26:00
PB,171,201,109,01:57:00,15:01:00
SJ,373,389,343,05:29:00,15:27:00
TE,71,101,30,09:14:00,13:26:00
