dato,id,libres
OCUPACION,AL,264
OCUPACION,MA,233
OCUPACION,CA,281
OCUPACION,PA,73
OCUPACION,AN,498
OCUPACION,TE,105
OCUPACION,CE,272
OCUPACION,CY,354
OCUPACION,SJ,390
OCUPACION,PB,192
