poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,04:36:00,241,-1,04:36:00
2,Cervantes,-1,187,-1,311,-1,04:36:00,0,-1,12:45:00
3,El Palo,-1,63,-1,91,-1,08:36:00,30,-1,11:13:00
4,Av. de Andalucía,-1,367,-1,505,-1,04:36:00,111,-1,12:31:00
5,Camas,-1,163,-1,290,-1,03:59:00,0,-1,12:16:00
6,Cruz De Humilladero,100,71,-1,94,-1,00:28:00,35,-1,18:55:00
8,Alcazaba,-1,172,-1,271,-1,04:36:00,50,-1,13:11:00
9,San Juan De La Cruz,410,326,-1,394,-1,04:36:00,188,-1,10:55:00
10,Pz. de la Marina,324,113,-1,260,-1,06:18:00,0,-1,16:59:00
12,Tejón y Rodriguez,-1,84,-1,116,-1,05:16:00,60,-1,13:11:00
138,El Carmen,-1,-1,-1,-1,-1,04:36:00,-1,-1,04:36:00
139,Mármoles,-1,-1,-1,-1,-1,04:36:00,-1,-1,04:36:00
140,El Limonar,161,-1,-1,-1,-1,04:36:00,-1,-1,04:36:00
142,Bailén,-1,-1,-1,-1,-1,04:36:00,-1,-1,04:36:00
