dato,id,libres
OCUPACION,AL,231
OCUPACION,MA,19
OCUPACION,CA,119
OCUPACION,PA,57
OCUPACION,AN,340
OCUPACION,TE,84
OCUPACION,CE,130
OCUPACION,CY,260
OCUPACION,SJ,296
OCUPACION,PB,180
