dato,id,libres
OCUPACION,AL,176
OCUPACION,MA,175
OCUPACION,CA,159
OCUPACION,PA,80
OCUPACION,AN,340
OCUPACION,TE,93
OCUPACION,CE,165
OCUPACION,CY,149
OCUPACION,SJ,286
OCUPACION,PB,197
