id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,143,267,1,06:38:00,13:12:00
AN,354,506,89,00:15:00,12:45:00
CA,138,272,0,05:38:00,11:26:00
CE,195,335,8,01:20:00,12:18:00
CY,263,391,36,05:48:00,11:56:00
MA,94,230,0,06:58:00,10:45:00
PA,65,90,31,07:55:00,10:55:00
PB,181,201,158,07:45:00,11:36:00
SJ,328,394,180,06:58:00,11:46:00
TE,71,101,31,16:17:00,13:12:00
