id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,208,290,129,06:45:00,12:45:00
AN,368,504,140,05:36:00,12:30:00
CA,137,260,0,05:36:00,11:56:00
CE,186,327,0,04:50:00,11:46:00
CY,243,375,8,03:18:00,11:36:00
MA,97,233,0,07:39:00,10:18:00
PA,56,88,15,06:19:00,12:16:00
PB,151,196,112,00:27:00,18:20:00
SJ,314,391,156,00:12:00,11:56:00
TE,81,115,29,06:19:00,13:45:00
