id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,91,228,1,08:47:00,21:12:00
AN,344,460,188,05:02:00,13:18:00
CA,107,252,0,07:58:00,13:49:00
CE,268,329,188,08:47:00,15:28:00
CY,354,391,277,07:21:00,12:48:00
MA,94,256,0,06:58:00,21:12:00
PA,61,83,17,00:45:00,15:49:00
PB,145,193,37,07:38:00,15:49:00
SJ,358,380,323,23:41:00,15:09:00
TE,72,115,16,09:30:00,23:14:00
