id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,135,278,5,05:38:00,12:47:00
AN,373,506,138,00:35:00,12:26:00
CA,172,288,11,06:40:00,12:26:00
CE,217,329,15,23:58:00,12:15:00
CY,279,393,54,06:40:00,10:31:00
MA,119,267,0,05:38:00,16:55:00
PA,54,81,9,07:33:00,12:47:00
PB,166,195,127,07:33:00,12:57:00
SJ,315,394,167,07:00:00,11:46:00
TE,109,131,83,08:22:00,12:37:00
