id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,134,262,4,06:45:00,22:17:00
AN,367,504,141,04:49:00,12:15:00
CA,139,256,2,05:56:00,12:15:00
CE,144,324,2,01:47:00,12:15:00
CY,284,395,87,04:39:00,11:55:00
MA,92,247,0,07:31:00,11:55:00
PA,57,91,20,05:56:00,12:45:00
PB,161,202,88,05:56:00,22:48:00
SJ,340,396,212,05:56:00,11:55:00
TE,61,108,11,05:56:00,22:17:00
