dato,id,libres
OCUPACION,AL,243
OCUPACION,MA,245
OCUPACION,CA,254
OCUPACION,PA,81
OCUPACION,AN,504
OCUPACION,TE,105
OCUPACION,CE,304
OCUPACION,CY,395
OCUPACION,SJ,395
OCUPACION,PB,192
