dato,id,libres
OCUPACION,AL,242
OCUPACION,MA,244
OCUPACION,CA,254
OCUPACION,PA,81
OCUPACION,AN,504
OCUPACION,TE,104
OCUPACION,CE,304
OCUPACION,CY,394
OCUPACION,SJ,395
OCUPACION,PB,192
