dato,id,libres
OCUPACION,AL,124
OCUPACION,MA,32
OCUPACION,CA,118
OCUPACION,PA,39
OCUPACION,AN,371
OCUPACION,TE,68
OCUPACION,CE,135
OCUPACION,CY,328
OCUPACION,SJ,324
OCUPACION,PB,143
