poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,07:48:00,241,-1,07:48:00
2,Cervantes,-1,199,-1,328,-1,06:35:00,2,-1,12:16:00
3,El Palo,-1,59,-1,74,-1,06:56:00,18,-1,12:16:00
4,Av. de Andalucía,-1,365,-1,501,-1,06:56:00,135,-1,11:56:00
5,Camas,-1,156,-1,283,-1,04:39:00,0,-1,11:36:00
6,Cruz De Humilladero,100,65,-1,91,-1,00:28:00,27,-1,12:16:00
8,Alcazaba,-1,135,-1,264,-1,05:48:00,2,-1,12:45:00
9,San Juan De La Cruz,410,322,-1,398,-1,00:28:00,164,-1,12:32:00
10,Pz. de la Marina,324,103,-1,246,-1,04:49:00,0,-1,17:36:00
12,Tejón y Rodriguez,-1,66,-1,106,-1,06:35:00,33,-1,13:11:00
138,El Carmen,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
139,Mármoles,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
140,El Limonar,161,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
142,Bailén,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
