id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,90,257,0,06:46:00,12:55:00
AN,342,508,109,06:27:00,12:55:00
CA,129,257,1,05:46:00,10:46:00
CE,187,322,1,06:46:00,11:40:00
CY,255,392,1,06:27:00,10:57:00
MA,97,258,0,06:27:00,15:45:00
PA,61,86,26,07:41:00,11:55:00
PB,153,206,97,07:55:00,21:40:00
SJ,304,389,126,06:27:00,11:55:00
TE,64,109,0,00:17:00,12:55:00
