id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,159,263,40,06:40:00,12:55:00
AN,384,507,195,05:35:00,12:45:00
CA,165,272,0,05:35:00,12:45:00
CE,210,327,54,01:38:00,12:45:00
CY,262,388,38,05:35:00,11:55:00
MA,108,245,0,04:17:00,10:36:00
PA,63,85,40,08:33:00,13:31:00
PB,179,200,131,07:46:00,19:58:00
SJ,331,395,194,22:29:00,10:36:00
TE,81,106,26,01:38:00,12:55:00
