id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,132,275,2,06:46:00,11:36:00
AN,371,505,163,01:46:00,12:35:00
CA,170,278,9,06:36:00,12:19:00
CE,203,324,4,00:30:00,12:45:00
CY,265,390,31,05:55:00,11:46:00
MA,116,261,1,04:43:00,11:23:00
PA,72,93,47,07:55:00,11:46:00
PB,188,206,158,06:46:00,11:56:00
SJ,318,389,172,01:46:00,11:56:00
TE,62,97,18,06:19:00,12:35:00
