id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,214,285,140,23:55:00,15:55:00
AN,458,510,386,07:39:00,18:17:00
CA,241,287,186,23:55:00,14:46:00
CE,315,355,237,23:43:00,16:58:00
CY,343,386,215,05:54:00,13:41:00
MA,163,258,1,23:55:00,14:56:00
PA,67,85,44,08:27:00,14:56:00
PB,173,203,68,23:43:00,15:22:00
SJ,394,400,381,23:21:00,14:46:00
TE,117,129,90,13:41:00,00:47:00
