poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:58:00,241,-1,00:58:00
2,Cervantes,-1,230,-1,318,-1,06:39:00,35,-1,12:46:00
3,El Palo,-1,68,-1,85,-1,08:28:00,19,-1,11:58:00
4,Av. de Andalucía,-1,381,-1,506,-1,04:47:00,90,-1,12:46:00
5,Camas,-1,168,-1,294,-1,00:28:00,0,-1,12:16:00
6,Cruz De Humilladero,100,75,-1,90,-1,08:28:00,33,-1,12:56:00
8,Alcazaba,-1,184,-1,292,-1,06:39:00,33,-1,18:59:00
9,San Juan De La Cruz,410,330,-1,386,-1,23:29:00,137,-1,11:48:00
10,Pz. de la Marina,324,123,-1,236,-1,05:46:00,0,-1,18:28:00
12,Tejón y Rodriguez,-1,98,-1,118,-1,23:49:00,70,-1,18:59:00
