dato,id,libres
OCUPACION,AL,127
OCUPACION,MA,18
OCUPACION,CA,73
OCUPACION,PA,34
OCUPACION,AN,311
OCUPACION,TE,74
OCUPACION,CE,201
OCUPACION,CY,289
OCUPACION,SJ,300
OCUPACION,PB,179
