poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,03:56:00,241,-1,03:56:00
2,Cervantes,-1,211,-1,307,-1,08:45:00,55,-1,15:38:00
3,El Palo,-1,60,-1,74,-1,23:46:00,36,-1,12:38:00
4,Av. de Andalucía,-1,398,-1,499,-1,05:38:00,256,-1,13:35:00
5,Camas,-1,123,-1,285,-1,04:49:00,0,-1,12:38:00
6,Cruz De Humilladero,100,82,-1,90,-1,03:56:00,68,-1,12:58:00
8,Alcazaba,-1,121,-1,258,-1,07:37:00,0,-1,13:13:00
9,San Juan De La Cruz,410,382,-1,393,-1,03:56:00,358,-1,14:46:00
10,Pz. de la Marina,324,90,-1,237,-1,07:37:00,0,-1,21:35:00
12,Tejón y Rodriguez,-1,60,-1,108,-1,10:27:00,14,-1,23:35:00
138,El Carmen,-1,-1,-1,-1,-1,03:56:00,-1,-1,03:56:00
139,Mármoles,-1,-1,-1,-1,-1,03:56:00,-1,-1,03:56:00
140,El Limonar,161,-1,-1,-1,-1,03:56:00,-1,-1,03:56:00
142,Bailén,-1,-1,-1,-1,-1,03:56:00,-1,-1,03:56:00
