poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,13:17:00,241,-1,13:17:00
2,Cervantes,-1,196,-1,312,-1,06:49:00,0,-1,12:30:00
3,El Palo,-1,66,-1,90,-1,08:23:00,40,-1,12:15:00
4,Av. de Andalucía,-1,365,-1,505,-1,05:56:00,128,-1,12:30:00
5,Camas,-1,145,-1,274,-1,05:56:00,0,-1,11:56:00
6,Cruz De Humilladero,100,75,-1,99,-1,23:45:00,39,-1,13:17:00
8,Alcazaba,-1,164,-1,276,-1,06:49:00,48,-1,13:58:00
9,San Juan De La Cruz,410,318,-1,390,-1,05:56:00,174,-1,13:17:00
10,Pz. de la Marina,324,114,-1,260,-1,07:38:00,0,-1,10:40:00
12,Tejón y Rodriguez,-1,70,-1,109,-1,06:49:00,25,-1,20:36:00
138,El Carmen,-1,-1,-1,-1,-1,13:17:00,-1,-1,13:17:00
139,Mármoles,-1,-1,-1,-1,-1,13:17:00,-1,-1,13:17:00
140,El Limonar,161,-1,-1,-1,-1,13:17:00,-1,-1,13:17:00
142,Bailén,-1,-1,-1,-1,-1,13:17:00,-1,-1,13:17:00
