id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,34,172,2,23:59:00,12:37:00
AN,355,452,114,23:39:00,12:37:00
CA,117,249,1,23:59:00,12:47:00
CE,164,262,10,23:59:00,12:18:00
CY,317,370,125,23:18:00,11:55:00
MA,34,158,0,23:59:00,11:45:00
PA,21,49,2,16:36:00,00:58:00
PB,132,170,103,23:59:00,00:58:00
SJ,333,392,156,00:58:00,12:37:00
TE,73,91,39,20:55:00,12:37:00
