dato,id,libres
OCUPACION,AL,219
OCUPACION,MA,212
OCUPACION,CA,247
OCUPACION,PA,80
OCUPACION,AN,418
OCUPACION,TE,81
OCUPACION,CE,236
OCUPACION,CY,270
OCUPACION,SJ,356
OCUPACION,PB,209
