id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,160,281,41,06:30:00,20:25:00
AN,376,510,138,02:16:00,12:25:00
CA,174,309,2,23:58:00,12:46:00
CE,200,323,8,00:13:00,12:11:00
CY,274,380,60,04:19:00,12:11:00
MA,104,239,0,04:39:00,10:47:00
PA,65,89,38,08:35:00,11:55:00
PB,197,219,172,07:45:00,18:59:00
SJ,320,395,179,06:55:00,12:25:00
TE,88,118,66,06:45:00,12:11:00
