id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,92,235,1,05:55:00,13:49:00
AN,302,495,144,07:26:00,20:02:00
CA,81,252,0,07:26:00,20:51:00
CE,233,331,111,07:26:00,22:23:00
CY,340,381,255,04:26:00,19:34:00
MA,56,179,0,07:26:00,20:33:00
PA,60,81,25,00:16:00,12:33:00
PB,146,191,52,01:53:00,15:02:00
SJ,374,396,342,07:26:00,15:41:00
TE,29,102,0,07:26:00,20:33:00
