dato,id,libres
OCUPACION,AL,188
OCUPACION,MA,179
OCUPACION,CA,210
OCUPACION,PA,73
OCUPACION,AN,503
OCUPACION,TE,37
OCUPACION,CE,306
OCUPACION,CY,395
OCUPACION,SJ,392
OCUPACION,PB,192
