poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,169,-1,270,-1,01:52:00,80,-1,12:21:00
2,Cervantes,414,168,-1,280,-1,23:26:00,7,-1,12:21:00
3,El Palo,129,46,-1,71,-1,08:09:00,16,-1,10:56:00
4,Av. de Andalucía,517,361,-1,510,-1,05:52:00,139,-1,12:01:00
5,Camas,-1,152,-1,300,-1,05:01:00,4,-1,11:29:00
6,Cruz De Humilladero,100,78,-1,97,-1,05:01:00,54,-1,12:48:00
8,Alcazaba,-1,173,-1,292,-1,05:01:00,65,-1,12:38:00
9,San Juan De La Cruz,350,277,-1,344,-1,21:58:00,179,-1,12:21:00
10,Pz. de la Marina,256,128,-1,268,-1,01:28:00,0,-1,11:29:00
12,Tejón y Rodriguez,-1,59,-1,104,-1,00:11:00,3,-1,12:21:00
138,El Carmen,-1,-1,-1,-1,-1,00:03:00,-1,-1,00:03:00
139,Mármoles,-1,-1,-1,-1,-1,00:03:00,-1,-1,00:03:00
140,El Limonar,161,-1,-1,-1,-1,00:03:00,-1,-1,00:03:00
142,Bailén,-1,-1,-1,-1,-1,00:03:00,-1,-1,00:03:00
