dato,id,libres
OCUPACION,AL,268
OCUPACION,MA,162
OCUPACION,CA,238
OCUPACION,PA,75
OCUPACION,AN,398
OCUPACION,TE,99
OCUPACION,CE,255
OCUPACION,CY,227
OCUPACION,SJ,323
OCUPACION,PB,211
