dato,id,libres
OCUPACION,AL,78
OCUPACION,MA,50
OCUPACION,CA,128
OCUPACION,PA,53
OCUPACION,AN,367
OCUPACION,TE,61
OCUPACION,CE,130
OCUPACION,CY,301
OCUPACION,SJ,316
OCUPACION,PB,158
