id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,177,261,95,04:35:00,19:45:00
AN,366,512,140,03:40:00,12:35:00
CA,151,286,1,03:40:00,12:10:00
CE,187,328,0,05:15:00,12:35:00
CY,252,370,27,05:58:00,11:55:00
MA,102,245,0,05:28:00,11:20:00
PA,58,78,5,14:50:00,12:10:00
PB,184,210,158,05:58:00,18:11:00
SJ,313,390,147,00:18:00,12:10:00
TE,68,96,28,02:16:00,20:25:00
