id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,175,290,83,06:16:00,12:48:00
AN,358,502,157,06:32:00,12:48:00
CA,174,308,0,05:20:00,12:28:00
CE,212,335,29,06:32:00,12:48:00
CY,259,395,7,06:32:00,12:18:00
MA,91,242,0,04:10:00,11:17:00
PA,57,89,24,07:55:00,11:37:00
PB,179,205,162,07:55:00,18:59:00
SJ,313,395,151,07:24:00,12:18:00
TE,94,131,54,03:40:00,12:58:00
