dato,id,libres
OCUPACION,AL,40
OCUPACION,MA,52
OCUPACION,CA,174
OCUPACION,PA,69
OCUPACION,AN,431
OCUPACION,TE,70
OCUPACION,CE,257
OCUPACION,CY,366
OCUPACION,SJ,394
OCUPACION,PB,144
