poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,17:49:00,241,-1,17:49:00
2,Cervantes,-1,196,-1,320,-1,03:00:00,0,-1,12:45:00
3,El Palo,-1,68,-1,89,-1,07:56:00,39,-1,11:32:00
4,Av. de Andalucía,-1,372,-1,498,-1,03:00:00,124,-1,11:55:00
5,Camas,-1,130,-1,267,-1,05:55:00,0,-1,10:56:00
6,Cruz De Humilladero,100,76,-1,95,-1,00:58:00,46,-1,12:35:00
8,Alcazaba,-1,111,-1,272,-1,04:48:00,1,-1,21:46:00
9,San Juan De La Cruz,410,329,-1,392,-1,06:58:00,162,-1,11:55:00
10,Pz. de la Marina,324,96,-1,241,-1,05:21:00,0,-1,15:59:00
12,Tejón y Rodriguez,-1,60,-1,109,-1,07:36:00,15,-1,13:27:00
138,El Carmen,-1,-1,-1,-1,-1,17:49:00,-1,-1,17:49:00
139,Mármoles,-1,-1,-1,-1,-1,17:49:00,-1,-1,17:49:00
140,El Limonar,161,-1,-1,-1,-1,17:49:00,-1,-1,17:49:00
142,Bailén,-1,-1,-1,-1,-1,17:49:00,-1,-1,17:49:00
