id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,180,283,8,11:19:00,19:48:00
AN,434,499,252,11:19:00,18:22:00
CA,217,291,64,11:19:00,18:59:00
CE,273,317,79,11:19:00,14:38:00
CY,334,376,162,11:19:00,14:38:00
MA,173,261,0,11:19:00,17:48:00
PA,72,84,43,11:19:00,18:59:00
PB,190,206,149,11:19:00,18:59:00
SJ,359,393,245,23:55:00,14:38:00
TE,104,126,51,11:19:00,14:38:00
