dato,id,libres
OCUPACION,AL,10
OCUPACION,MA,106
OCUPACION,CA,154
OCUPACION,PA,67
OCUPACION,AN,413
OCUPACION,TE,86
OCUPACION,CE,271
OCUPACION,CY,297
OCUPACION,SJ,371
OCUPACION,PB,177
