poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,10:17:00,241,-1,10:17:00
2,Cervantes,-1,197,-1,356,-1,04:26:00,0,-1,11:57:00
3,El Palo,-1,56,-1,90,-1,05:21:00,19,-1,11:37:00
4,Av. de Andalucía,-1,308,-1,498,-1,05:21:00,105,-1,12:56:00
5,Camas,-1,101,-1,281,-1,05:21:00,0,-1,10:58:00
6,Cruz De Humilladero,100,74,-1,93,-1,05:21:00,34,-1,12:56:00
8,Alcazaba,-1,115,-1,282,-1,07:00:00,0,-1,18:18:00
9,San Juan De La Cruz,410,314,-1,388,-1,05:21:00,134,-1,11:20:00
10,Pz. de la Marina,324,82,-1,245,-1,06:29:00,0,-1,10:58:00
12,Tejón y Rodriguez,-1,74,-1,120,-1,06:39:00,26,-1,22:55:00
