dato,id,libres
OCUPACION,AL,67
OCUPACION,MA,66
OCUPACION,CA,199
OCUPACION,PA,53
OCUPACION,AN,481
OCUPACION,TE,99
OCUPACION,CE,252
OCUPACION,CY,357
OCUPACION,SJ,388
OCUPACION,PB,62
