id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,108,260,0,07:28:00,14:55:00
AN,406,505,283,04:59:00,19:18:00
CA,115,274,0,04:19:00,15:25:00
CE,190,322,0,05:36:00,14:55:00
CY,349,374,310,07:28:00,13:22:00
MA,93,234,0,07:28:00,12:45:00
PA,59,74,23,21:14:00,15:36:00
PB,167,205,38,02:06:00,15:25:00
SJ,378,391,343,02:06:00,15:25:00
TE,68,97,22,07:28:00,21:14:00
