dato,id,libres
OCUPACION,AL,86
OCUPACION,MA,102
OCUPACION,CA,178
OCUPACION,PA,51
OCUPACION,AN,478
OCUPACION,TE,109
OCUPACION,CE,318
OCUPACION,CY,358
OCUPACION,SJ,395
OCUPACION,PB,143
