id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,218,289,142,23:59:00,13:46:00
AN,377,512,112,04:19:00,12:30:00
CA,158,289,0,05:35:00,11:30:00
CE,222,329,45,00:17:00,12:19:00
CY,274,378,65,06:13:00,11:30:00
MA,106,243,0,03:48:00,10:25:00
PA,66,86,37,07:46:00,11:45:00
PB,197,212,161,16:59:00,13:23:00
SJ,311,393,123,00:17:00,12:40:00
TE,69,105,12,06:48:00,12:40:00
