dato,id,libres
OCUPACION,AL,204
OCUPACION,MA,8
OCUPACION,CA,103
OCUPACION,PA,59
OCUPACION,AN,425
OCUPACION,TE,51
OCUPACION,CE,222
OCUPACION,CY,250
OCUPACION,SJ,390
OCUPACION,PB,170
