id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,211,266,152,09:11:00,14:56:00
AN,482,509,425,23:13:00,12:58:00
CA,204,263,31,07:48:00,13:46:00
CE,257,311,142,23:56:00,14:56:00
CY,334,378,250,00:27:00,13:15:00
MA,129,233,0,08:35:00,14:56:00
PA,63,79,0,21:11:00,14:56:00
PB,157,190,0,11:25:00,15:30:00
SJ,390,395,384,10:35:00,15:17:00
TE,63,88,29,22:46:00,00:13:00
