id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,71,161,0,07:22:00,21:29:00
AN,260,400,29,09:25:00,21:39:00
CA,302,313,257,18:50:00,12:44:00
CE,119,263,0,09:25:00,19:23:00
CY,362,381,338,23:55:00,12:55:00
MA,70,198,0,06:47:00,21:59:00
PA,60,78,0,10:31:00,15:32:00
PB,125,162,0,05:48:00,15:32:00
SJ,283,345,99,17:39:00,00:17:00
TE,125,134,111,18:50:00,06:57:00
