dato,id,libres
OCUPACION,AL,194
OCUPACION,MA,214
OCUPACION,CA,264
OCUPACION,PA,73
OCUPACION,AN,503
OCUPACION,TE,63
OCUPACION,CE,291
OCUPACION,CY,373
OCUPACION,SJ,390
OCUPACION,PB,205
