dato,id,libres
OCUPACION,AL,94
OCUPACION,MA,132
OCUPACION,CA,84
OCUPACION,PA,58
OCUPACION,AN,319
OCUPACION,TE,42
OCUPACION,CE,137
OCUPACION,CY,198
OCUPACION,SJ,256
OCUPACION,PB,150
