id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,211,293,115,03:49:00,13:45:00
AN,368,509,155,04:46:00,12:35:00
CA,145,269,1,04:46:00,12:35:00
CE,226,323,86,06:38:00,13:24:00
CY,277,378,81,05:45:00,11:36:00
MA,112,252,0,04:56:00,10:39:00
PA,68,91,37,07:45:00,10:59:00
PB,172,213,128,00:39:00,14:25:00
SJ,328,393,192,00:49:00,11:56:00
TE,66,104,30,06:38:00,13:24:00
