dato,id,libres
OCUPACION,AL,20
OCUPACION,MA,0
OCUPACION,CA,13
OCUPACION,PA,13
OCUPACION,AN,109
OCUPACION,TE,0
OCUPACION,CE,2
OCUPACION,CY,227
OCUPACION,SJ,322
OCUPACION,PB,74
